Station,Date,WindSpeed,VapPress,Tmin,Tmax,TempEarth10cm,SoilM,RH,Rain,Radiation,PET,MSLPress
27879,1993-04-25,null,8.6,1.2,17.2,8.4,-50.9,86.3,0,13.8,1.4,1017.3
27879,1993-04-26,null,11.7,5.1,16.5,9.9,-50.4,93.1,2,9.7,0.9,1017.1
27879,1993-04-27,null,11.2,8.8,12.9,11.3,-40.3,88.2,13.2,3.6,0.8,1017.6
27879,1993-04-28,null,11.4,9.2,14,10.8,-41,89.8,0,6.5,1.1,1013.4
27879,1993-04-29,null,10.8,6,17,10,-41.5,84.3,0,13.9,1.3,1013.5
27879,1993-04-30,null,11,6.2,14.6,10.4,-43,85.4,0,8.2,0.9,1016.2
27879,1993-05-01,null,8.9,5.6,15.6,9.5,-40.7,73.5,3,13.3,1.8,1016.2
27879,1993-05-02,null,10.8,6.4,16.1,9.6,-41.1,85,0,8.6,1.1,1012.7
27879,1993-05-03,null,9.9,4.5,15.6,9.5,-41.7,84.9,0,13.5,1.4,1014.6
27879,1993-05-04,null,10.8,2.9,15.9,9.3,-42.4,92.1,0,10.5,0.7,1015.3
27879,1993-05-05,null,11.4,5.8,16.7,10.2,-41,94,1.2,7.4,0.9,1017.1
27879,1993-05-06,null,14.7,10.3,16.8,12.2,-38.8,91.9,2.7,5.1,0.6,1014.1
27879,1993-05-07,null,10,8.3,15.1,11.1,-38.1,76.7,0,12.7,1.6,1022.8
27879,1993-05-08,null,8.3,2,14.1,8.6,-39,81.1,0,13.4,1.1,1030.5
27879,1993-05-09,null,9.1,1.9,14.1,8.4,-39.7,89.6,0,8.4,0.7,1032.2
27879,1993-05-10,null,12.2,6.8,16,10.8,-40,89.9,0,7.8,0.7,1031.7
27879,1993-05-11,null,11.8,6.2,16.5,10.7,-39.7,92.8,0,11.4,0.8,1030.4
27879,1993-05-12,null,13.9,8.3,16.1,11.3,-32.5,96.2,9.5,3.4,0.4,1025.2
27879,1993-05-13,null,15.1,10.5,16.5,12.6,-34.7,98,0,6.1,0.5,1027
27879,1993-05-14,null,11.2,5.4,15.8,12.3,-35.8,94.3,0,10.8,0.9,1026.2
27879,1993-05-15,null,13.2,7.1,15.7,11.7,-2.2,95.1,34.8,3.3,0.2,1019.4
27879,1993-05-16,null,16.9,11.5,16.5,14,40.4,94.5,60.4,1.4,0,1007.9
27879,1993-05-17,null,11.6,8.2,14,12,17.7,90.3,19.9,8.2,1,1009.2
27879,1993-05-18,null,12.9,10.5,14.7,12.1,0.1,88.5,0,9.1,0.9,997.5
27879,1993-05-19,null,10,8.1,13.1,10.7,-0.3,78.1,0,8.7,1.6,1005.8
27879,1993-05-20,null,10.8,8,14.8,9.9,-0.9,85.2,0,7.4,1,1009.4
27879,1993-05-21,null,9.1,2.2,13.6,8.7,-1.7,91.6,0,9.3,0.6,1019.9
27879,1993-05-22,null,9.8,4,14,9.3,-2.5,90.6,0,10.5,0.6,1025.5
27879,1993-05-23,null,8.8,1.8,14.7,7.6,-3.3,93.4,0,10.4,0.7,1030.9
27879,1993-05-24,null,9.7,2.8,14.1,8.4,-3.6,93.4,0,5,0.3,1030.6
27879,1993-05-25,null,10.4,7,15.2,9.8,-4.3,88.4,0,9.1,0.9,1028.2
27879,1993-05-26,null,9.9,4.5,12.2,9.1,2.5,94.7,7.6,2.6,0.2,1022.4
27879,1993-05-27,null,13.2,7.3,13.8,11,0.3,96.8,0,5.9,0,1010.2
27879,1993-05-28,null,6.1,3.5,10.2,7.8,-0.8,67.6,0,10.9,1.7,1016
27879,1993-05-29,null,9.4,2,13.4,7,-1.6,85,0,6.8,0.3,1013.8
27879,1993-05-30,null,9.8,6.5,13.6,8,-2.4,79.7,0,5.3,0.8,1018.1
27879,1993-05-31,null,8.9,2.8,14,7.4,-3.1,88.8,0,9.6,0.7,1023.8
27879,1993-06-01,null,9.9,4.6,14.1,7.5,-3.5,82.7,0,8.3,0.7,1024.8
27879,1993-06-02,null,11.4,6.2,16.2,8.3,-4,92.6,0,7.3,0.5,1025.5
27879,1993-06-03,null,10.5,4.4,12.1,8.4,0.9,95.9,5.3,3.5,0.2,1030.8
27879,1993-06-04,null,13,8.5,13.6,10.2,22.2,96.6,21.2,5,0.2,1027.6
27879,1993-06-05,null,13.8,10.6,14.4,11,51.3,94.1,52.8,3.1,0.2,1018.2
27879,1993-06-06,null,14.8,11.9,14.1,12.2,13.7,95.1,13,1.9,0.1,1004
27879,1993-06-07,null,10.6,4.2,13.2,9.6,2.4,96.9,2.7,6.8,0.3,999.3
27879,1993-06-08,null,10.9,6.8,13.3,9.2,5.9,90.4,6.7,6.8,0.8,1003.9
27879,1993-06-09,null,11.6,9.8,14.2,10.2,0.4,83.1,0,7.1,1,1009.3
27879,1993-06-10,null,9.6,7.6,12.8,9.2,-0.3,82.3,0,6.1,0.7,1017.9
27879,1993-06-11,null,9.3,2.5,12.8,7.7,0,95.8,0,7.1,0.3,1020.3
27879,1993-06-12,null,12.3,6.5,14,9.7,36.1,95.4,38.1,3.2,0.1,1017.7
27879,1993-06-13,null,15.4,10.7,15.1,11.5,29.8,95.6,32.1,3.4,0,1000.1
27879,1993-06-14,null,10.3,6.6,11.2,9.6,16.3,90.9,16.5,5.1,0.5,993
27879,1993-06-15,null,8.9,6.2,11.2,8.2,-0.2,85.1,0,5.6,0.8,1003.3
27879,1993-06-16,null,10.1,7.1,13.2,8.6,-0.7,80.1,0,8.5,0.9,1013.2
27879,1993-06-17,null,9.1,4.5,12.8,7.9,-1.2,85.3,0,9.6,0.8,1023
27879,1993-06-18,null,8.6,3.4,12.2,8,-1.6,87.1,0,5.1,0.5,1025.1
27879,1993-06-19,null,10,5.7,12.3,8.6,-0.5,89.9,1.3,5.2,0.4,1023.7
27879,1993-06-20,null,12.3,7.7,12.6,9.3,19.7,95.2,22.1,1.2,0.1,1014.9
27879,1993-06-21,null,10.7,5.8,14,8.6,-0.4,97.1,0,8.8,0.5,1013.8
27879,1993-06-22,null,9.5,3.8,14.2,7.3,-0.8,91.6,0,8.3,0.6,1019.5
27879,1993-06-23,null,8.8,2.8,12.8,7.2,0.3,93.5,0,9.6,0.5,1020.9
27879,1993-06-24,null,10,1.4,11.4,6.9,12.4,96.7,14.1,5.3,0.1,1013.5
27879,1993-06-25,null,8.4,5.2,10.6,7.2,11.5,81.4,11.6,4.3,0.7,1000.4
27879,1993-06-26,null,7,-0.1,11.2,4.5,1.5,90.9,0,8,0.6,1013.3
27879,1993-06-27,null,9.1,3.5,11.8,6.3,-0.2,94.4,0,5.7,0.4,1015.9
27879,1993-06-28,null,9.5,3.7,10.5,6.8,-2.4,96.4,0,4.7,0.4,1015.1
27879,1993-06-29,null,7.5,6.6,10,6.7,-1.6,71,0,4.7,1.4,1019.4
27879,1993-06-30,null,6.9,3.3,11,5.1,-1.8,75.3,0,9.6,1.1,1019.9
27879,1993-07-01,null,6.3,-0.2,10.4,3.9,-2.4,80.3,0,9.9,0.8,1027.2
27879,1993-07-02,null,5.9,-1.7,10.5,3.2,-2.8,85.8,0,9.9,0.6,1035.5
27879,1993-07-03,null,6.2,-2.1,10.8,2.9,-3.5,90.5,0,9.1,0.5,1040.2
27879,1993-07-04,null,6.9,-0.1,9.7,3.4,-1.6,91.3,2.4,4.8,0.4,1038.5
27879,1993-07-05,null,10.9,3.5,11.9,6.7,19.1,97.3,21.9,3.3,0,1030.4
27879,1993-07-06,null,13,8.8,13.3,9,18.6,97.7,20.4,2.1,0.2,1021.7
27879,1993-07-07,null,10.2,7,13,8.4,-0.5,92.5,0,7.1,0.9,1018.1
27879,1993-07-08,null,6.9,3.2,11.1,5.2,-1.1,73,0,10,1.7,1024
27879,1993-07-09,null,6.8,4.3,10.3,5.1,-1.7,69.4,0,7.4,1.4,1025.9
27879,1993-07-10,null,7.7,3.5,14.3,4.3,-2.3,74.4,0,10.3,1.1,1027.1
27879,1993-07-11,null,6.9,1.9,14,3.7,-2.8,80.1,0,10.6,0.8,1031.5
27879,1993-07-12,null,6.8,-0.6,12.2,3.6,-3.4,90.6,0,9.4,0.6,1034.3
27879,1993-07-13,null,7.1,-0.4,11.3,4.2,-3.9,93.6,0,9.2,0.7,1031.8
27879,1993-07-14,null,8.2,0.8,10.4,5.2,-4.5,93.6,0,7.1,0.4,1031.2
27879,1993-07-15,null,8.5,3.5,11.4,5.6,-5,91.5,0,8.8,0.6,1031.2
27879,1993-07-16,null,8.5,2.6,8.9,5.8,-5.6,93.3,0,3.5,0.2,1034.2
27879,1993-07-17,null,9.2,5.3,11.1,6.9,-6.2,88.2,0,3.8,0.4,1034.8
27879,1993-07-18,null,7.9,5.5,10.8,6.6,-6.8,80.2,0,6.6,0.8,1031.4
27879,1993-07-19,null,8.5,0.9,11.7,6,-6.5,87.6,0,5,0.3,1026.6
27879,1993-07-20,null,10.1,5.7,12.5,7.4,-3.1,94.6,4.3,4.6,0.4,1023.8
27879,1993-07-21,null,12.5,7.9,13.4,9.2,2,97.5,5.6,3.4,0.2,1019.5
27879,1993-07-22,null,10.2,6.9,11.7,8.5,-0.7,86.5,0,7.7,0.9,1015.2
27879,1993-07-23,null,8,3.6,10.8,5.9,-1.4,85.4,0,5.8,0.8,1019.4
27879,1993-07-24,null,10.5,5.7,13.3,7.7,-1.9,89.8,0,7.2,0.6,1016.7
27879,1993-07-25,null,6.5,0.2,11.5,5.1,-2.5,77.5,0,11.5,1,1028
27879,1993-07-26,null,5.9,-2.5,11.3,3.8,-2.8,88.8,0,11.8,0.8,1031.4
27879,1993-07-27,null,8.6,1,13.5,4.8,-3.4,89.9,0,11,0.7,1024.9
27879,1993-07-28,null,9.9,4.3,13.6,6.5,-3.9,93.6,0,5.3,0.5,1025
27879,1993-07-29,null,11.1,6,12.4,8,-4.5,95.6,0,3.7,0.2,1027
27879,1993-07-30,null,11.5,7.7,13.6,8.8,-5,93.8,0,5.6,0.5,1030.5
27879,1993-07-31,null,9.8,6,12.5,8.1,-5.6,88.2,0,5.9,0.6,1028.7
27879,1993-08-01,null,7.6,3,12.4,6.4,-6.9,79.8,0,11.6,1.2,1025.3
27879,1993-08-02,null,9.5,5.1,10,7.4,10.2,87,19.3,1.9,0.3,1015
27879,1993-08-03,null,10.8,6.6,13.3,7.6,0.1,91.7,1.9,6.2,0.6,1006.2
27879,1993-08-04,null,11.5,7.5,14.3,8.9,-1,94.2,0,7.7,0.9,999.1
27879,1993-08-05,null,7.6,0.5,12.9,5.7,-2.2,84.9,0,12.7,1.1,1017.3
27879,1993-08-06,null,6.9,-0.3,12.4,4.9,-2.9,82.7,0,12.8,1.1,1022.3
27879,1993-08-07,null,7.7,1.1,10.7,5.3,-4.2,87.1,0,6,0.6,1024.1
27879,1993-08-08,null,8.1,4.3,10.5,6.3,-1,80.7,3.8,4.1,1,1019.7
27879,1993-08-09,null,9.7,6.7,12.3,7.8,-0.2,79.5,1.8,4.1,1,1007.5
27879,1993-08-10,null,10.4,6.8,14.7,7.3,-1.6,85,0,10.3,1.5,1011.6
27879,1993-08-11,null,8.5,1.4,14.1,6.3,-2.8,87.5,0,13.4,1.2,1016.5
27879,1993-08-12,null,8.1,1.2,13.3,6,-3.9,91.7,0,11,1.1,1017.4
27879,1993-08-13,null,8.6,0.5,14.3,5.4,-5,88.8,0,14,1.2,1022.9
27879,1993-08-14,null,8.7,0.7,13.6,5.5,-5.9,94,0,12.5,1,1026.6
27879,1993-08-15,null,10.1,5.1,10.8,7.7,-3.9,84.3,3.4,3.1,0.5,1017
27879,1993-08-16,null,6.8,0.6,10,4.8,-5,73.5,0,14,1.5,1019.2
27879,1993-08-17,null,6.2,-2.7,11.3,3.8,11.2,80.5,18.5,10.5,1.2,1016.4
27879,1993-08-18,null,10.8,3.6,12.7,7.7,-0.7,91.2,0,10.9,0.7,997.1
27879,1993-08-19,null,8.1,3.3,11.2,6.4,-1.8,83.5,0,10.6,1.2,1006.9
27879,1993-08-20,null,6.9,-2.1,11.9,4.1,-2.3,82.2,0,10.7,1.1,1013.6
27879,1993-08-21,null,9.8,5,14.6,7.2,-0.4,85.2,3.2,14.9,1.6,1012.6
27879,1993-08-22,null,9.9,4.6,12.3,6.8,2.7,93.2,5.3,10.5,1,1010.2
27879,1993-08-23,null,9.5,4.5,12.6,6.7,-1.1,90.6,0,9.4,1.2,1000.6
27879,1993-08-24,null,8.2,1.9,12.5,5.8,-2.2,82.9,0,13.6,1.6,1017.3
27879,1993-08-25,null,9.4,3.1,15.1,5.9,-3.4,85.4,0,15.5,1.6,1026.6
27879,1993-08-26,null,10.4,2.9,12.6,7.3,-4.3,93.1,0,6.3,0.6,1028.4
27879,1993-08-27,null,9.4,5.9,13.8,7.8,-0.4,75.6,5.1,10,1.5,1023.5
27879,1993-08-28,null,8.6,5.1,7.6,8,-2.1,85.2,0,3.2,0.7,1025.3
27879,1993-08-29,null,8,4.8,12.6,6.9,-3.5,77.7,0,11.2,1.6,1022.5
27879,1993-08-30,null,6.9,0.9,12.5,5.4,-4.4,73.7,0,15.7,1.7,1029.7
27879,1993-08-31,null,7.6,-1.4,13.8,5.2,-5.5,85,0,16.9,1.7,1031.7
27879,1993-09-01,null,8.3,0.2,14,5.8,-7.4,88.7,0,16.8,1.7,1034.9
27879,1993-09-02,null,8.1,-0.1,12.5,6.4,-9.4,80.9,0,13.8,1.3,1034.4
27879,1993-09-03,null,8.1,3.3,11.8,7.5,-9.4,78.9,1.2,8.2,1.2,1026.2
27879,1993-09-04,null,12.4,6.4,13.7,9.1,6.3,92.8,17.2,3.8,0.4,1008.8
27879,1993-09-05,null,9.9,5.3,11.4,8,-2.8,86.4,1.1,8,1.1,1005.2
27879,1993-09-06,null,6.5,3.2,10.6,6.1,-4.7,67.4,0,11.3,2.3,1015.3
27879,1993-09-07,null,7,1.8,12.1,5.6,-6.8,70.3,0,16.7,2.1,1022.4
27879,1993-09-08,null,7.8,1.2,13.2,5.8,-8.7,72.5,0,14.9,1.5,1026.9
27879,1993-09-09,null,8.4,2.6,13.5,7,-10.7,82.7,0,14.1,1.5,1030.1
27879,1993-09-10,null,8.5,1.2,14.9,6.8,-12.6,80.2,0,17.4,1.8,1029.4
27879,1993-09-11,null,9.6,3.3,13.7,8,-11.3,88.9,2.8,12.2,1.3,1026.2
27879,1993-09-12,null,11.9,7.9,14.8,9.8,-9.5,82.3,4.3,9.2,1.8,1013
27879,1993-09-13,null,9.2,7.9,13.2,9.4,-11.5,76.8,0,14.8,2.6,1012.7
27879,1993-09-14,null,10,7.3,14.9,8.9,-13.3,78.3,0,13,2.5,1021.9
27879,1993-09-15,null,9,7.7,14.6,8.9,-15.3,71.1,0,17.8,3.2,1020.8
27879,1993-09-16,null,9.4,6.6,15.1,9,-16.2,73.5,0,13,2.1,1018.6
27879,1993-09-17,null,11.3,8.1,15,10.4,-16.7,96.1,0,13.3,1.6,1009.2
27879,1993-09-18,null,11.7,6.7,14.8,10.4,-3,85.4,15.9,10,1.3,1011.1
27879,1993-09-19,null,8.7,6.9,9.6,10,-0.2,82.3,6.8,3.7,1.2,1012
27879,1993-09-20,null,7.9,6.5,12.9,8.5,-4.2,68.7,0,9,1.9,1015.6
27879,1993-09-21,null,9,6.7,13.9,9.3,-6.2,69.8,0,18.4,2.3,1018.2
27879,1993-09-22,null,9.3,5,11.8,8.6,-1.4,78.9,5.1,7.1,1,1009.8
27879,1993-09-23,null,10,7.1,14.7,9.4,-5.3,82.2,0,14.8,2,1001.4
27879,1993-09-24,null,9.2,4,12.3,8.7,-6.6,80.8,0,14.9,1.7,1001
27879,1993-09-25,null,8.7,-0.1,12.6,7.4,-8.7,81.6,0,10.7,1.2,998.5
27879,1993-09-26,null,8.3,3.6,14.6,8.3,-9.6,67.4,0,16.1,2.5,1004.7
27879,1993-09-27,null,9.5,6.6,13.1,9.5,-7.1,77.4,4.5,16.1,2.6,1002.4
27879,1993-09-28,null,6,-0.1,13.9,8.1,-9.1,59.3,0,22.4,2.9,1021.6
27879,1993-09-29,null,8.6,0.4,15,7.4,-10.9,74.8,0,20.4,2.2,1028.9
27879,1993-09-30,null,10.2,1.7,17.3,8.7,-11.9,82.2,0,20.5,2.5,1028.2
27879,1993-10-01,null,10.1,3.6,18.2,9.7,-14.7,73.8,0,22.6,2.8,1026.2
27879,1993-10-02,null,10.5,3.7,17.5,9.8,-17.6,86.4,0,16.1,2.1,1026.7
27879,1993-10-03,null,10.2,8.2,18.9,11.7,-20.3,74.2,0,22.2,3.4,1023.9
27879,1993-10-04,null,12.3,9.3,16.8,13,-23.1,85,0,13.3,2.4,1027.1
27879,1993-10-05,null,10.9,3.8,16.8,11.5,-25.8,87,0,11.7,1.7,1027.2
27879,1993-10-06,null,12.8,8.9,18.3,12.2,-28.6,85.8,0,9.3,1.9,1026.6
27879,1993-10-07,null,12,9.4,19,12.2,-31.3,79.9,0,18.6,3.1,1023.9
27879,1993-10-08,null,14.1,11.1,20,13.5,-33.2,87.7,0,13.8,2.4,1020
27879,1993-10-09,null,12.4,10.1,18.8,13.6,-35.9,84.5,0,18.1,2.9,1020.3
27879,1993-10-10,null,10.6,8.6,17.8,13,-38.4,77.6,0,19.9,3.1,1016.7
27879,1993-10-11,null,15.3,10.1,16.4,13.9,-29.2,93.3,13.8,5.3,0.9,1008
27879,1993-10-12,null,10.7,7.8,14.7,11.8,-31.5,83.2,0,19.5,3.2,1011.3
27879,1993-10-13,null,8.8,2.5,14.9,10.4,-34.3,75.2,0,19.8,2.7,1018.8
27879,1993-10-14,null,9.7,5.5,15.8,10.6,-37,77.5,0,18.5,3.1,1014
27879,1993-10-15,null,10.6,9.4,16.6,11.7,-39.9,76.5,0,16,3.6,1011.2
27879,1993-10-16,null,10,5.6,17.3,11.5,-42.6,74.5,0,23.7,3.6,1018.4
27879,1993-10-17,null,11,3.9,16.8,11.4,-45.4,85.2,0,23.9,2.9,1024.9
27879,1993-10-18,null,10.3,6.8,16.9,12.2,-46.9,81.9,0,19.8,3.4,1022.7
27879,1993-10-19,null,14.3,10.3,15,14,-26.4,93.6,25.4,4.6,1,1018.5
27879,1993-10-20,null,13.9,12.7,18.2,13.8,-30,84.5,0,18.1,3.7,1009.7
27879,1993-10-21,null,12.2,6.9,16.4,11.9,-29.5,90.2,3.4,15.2,2.3,1015.2
27879,1993-10-22,null,9.4,8.5,15.8,12.7,-32.3,71.4,0,24.8,4.3,1012.5
27879,1993-10-23,null,8.6,2.9,15.9,11.2,-35.1,67.9,0,22.2,3.6,1016.4
27879,1993-10-24,null,10,4.4,17.9,11.8,-37.8,73.5,0,24.5,3.6,1017.4
27879,1993-10-25,null,11,4.7,17.4,12.2,-40.7,79.5,0,25.5,3.4,1019.7
27879,1993-10-26,null,11,3.7,17.3,12.3,-43.2,78.9,0,23.4,3.1,1019
27879,1993-10-27,null,12.2,7.1,16.5,13.2,-46,84.7,0,17.9,2.6,1016.4
27879,1993-10-28,null,12,5.1,17.8,12.6,-48.5,82.8,0,18.2,2.6,1018.8
27879,1993-10-29,null,11.7,7.5,17.2,13.7,-51.3,76.2,0,18.1,3.1,1024.2
27879,1993-10-30,null,11.8,10.8,15.6,14,-36.6,77.7,17.4,8.6,2.2,1023.1
27879,1993-10-31,null,15.9,11.9,17,14.3,-28.6,92.5,10.7,11.7,1.7,1016.7
27879,1993-11-01,null,12.5,10.7,15.9,14.3,-33.8,86.8,0,16.2,2.7,1014.1
27879,1993-11-02,null,9,4,15.3,11.8,-34.3,69.9,2.3,19.1,2.7,1022.8
27879,1993-11-03,null,8.7,4.5,15.9,12.1,-37.2,71,0,20.9,3.1,1020.5
27879,1993-11-04,null,9.6,1.9,18.7,11.7,-39.9,76.6,0,26.8,3.6,1016.5
27879,1993-11-05,null,11.5,9.1,16.8,13.8,-39.2,87.1,4.7,13.6,2,1015.3
27879,1993-11-06,null,15.9,10.7,17.7,14.8,-20.4,92.3,24.5,10.9,1.3,1008.5
27879,1993-11-07,null,12.4,8.2,17.7,13.5,-28.9,84.9,1.2,21.8,3.1,1000.1
27879,1993-11-08,null,12.2,9.9,16.9,14.1,-30.1,83.5,1.5,14.7,2.4,1006.8
27879,1993-11-09,null,8.9,6.5,17,12.8,-29.7,66.2,0,25.2,3.9,1009.8
27879,1993-11-10,null,10.2,5.2,14.6,12.5,-18,82.7,13.1,9.9,1.7,1015.9
27879,1993-11-11,null,14.1,9.7,18,13.6,-21.2,85.1,5.1,13.5,2.3,1013.7
27879,1993-11-12,null,12.9,10.4,16.6,14.1,-21.2,87.7,3.8,8.5,1.8,1007.4
27879,1993-11-13,null,9.1,5.7,17.6,12.5,-24.2,65.2,0,24.4,3.9,1014
27879,1993-11-14,null,7.7,3.6,17.3,12.2,-27.5,61.4,0,27.1,4.4,1016.3
27879,1993-11-15,null,8,3.2,19.2,12.4,-30.7,62.6,0,29.9,4.7,1013
27879,1993-11-16,null,11.2,9,20,14.6,-34,71.9,0,25.1,4.1,1008.9
27879,1993-11-17,null,11.9,7.3,21,14.8,-37.3,77.2,0,29.3,4.8,1010.7
27879,1993-11-18,null,11.6,8,18.9,15.6,-38.6,74.8,1.1,21.8,3.5,1012.8
27879,1993-11-19,null,11.7,9.3,17.3,15.6,-42.2,81.1,0,18.8,3,1013.1
27879,1993-11-20,null,12.5,9.2,17.6,14.6,-19.5,87.9,28,7.2,2,1007.4
27879,1993-11-21,null,17.9,12.3,17.7,15.7,-13.9,93.6,13,8.1,0.8,995.1
27879,1993-11-22,null,9.4,4.6,16.7,12.9,-22.9,69.8,1.4,23.1,3.3,1007.8
27879,1993-11-23,null,10.6,7.3,13.1,13.8,-8.9,87.6,18.2,10.3,1.5,1017.5
27879,1993-11-24,null,13.3,8.5,16.3,13.9,-12.6,89.8,7.1,12.8,2.2,1011.8
27879,1993-11-25,null,12.4,7.3,18.6,13.6,-15.1,86.5,1.4,20.4,3,1008.2
27879,1993-11-26,null,11.1,6.5,19.7,14.6,-7.2,70.8,11.1,29.6,4.7,1012.6
27879,1993-11-27,null,12.4,7.9,19,15.4,-14.5,74.5,0,20.5,3.5,1020.5
27879,1993-11-28,null,13.8,10.9,17.6,16.2,-16.5,87,1.2,16.4,2.4,1015.8
27879,1993-11-29,null,12.5,10.4,17.3,15.1,-19.4,78.2,0,25.7,4.2,1004.6
27879,1993-11-30,null,10.1,3.6,18.1,13.7,-22.6,71.2,0,28.4,4.1,1019.7
27879,1993-12-01,null,12.5,9.1,18.2,14.6,-24.2,84.3,2.2,20.3,3,1018.3
27879,1993-12-02,null,13.7,9.7,18.4,14.6,-22.9,91.3,5.5,13.7,3.2,1016.2
27879,1993-12-03,null,14.7,12.4,17.8,16,-25.7,85.7,0,22.3,3.5,1004.7
27879,1993-12-04,null,10.6,7.8,19.6,14.4,-29.3,68.2,0,31.9,4.5,1016.8
27879,1993-12-05,null,12.8,7.4,18.1,15.6,-33.1,82.8,0,15.8,2.5,1022.2
27879,1993-12-06,null,14.5,10.1,15.4,16.2,-17.3,89.5,21,8.9,1.9,1016.8
27879,1993-12-07,null,12.1,8.6,18.3,14.4,-22.5,84.3,0,29.5,3.7,1015.7
27879,1993-12-08,null,12.5,7,18.6,14.6,-23.5,80.1,2.2,17.2,2.8,1015.9
27879,1993-12-09,null,10.5,8.1,19.7,15.3,-27.1,66.3,0,24.8,4.1,1021.9
27879,1993-12-10,null,9.6,8.1,20.5,15.7,-31.1,60.6,0,29.2,4.8,1028.7
27879,1993-12-11,null,12.4,7.2,21.4,16.5,-35,76.1,0,30.6,4.7,1029.5
27879,1993-12-12,null,13.4,12,21.8,18.4,-39,78,0,30.1,5.6,1026.4
27879,1993-12-13,null,12.1,8.1,23.3,17.8,-42.9,76.6,0,31.2,5.4,1019.8
27879,1993-12-14,null,12.8,10.1,23.4,18.6,-46.9,75.3,0,31.6,5.6,1015.6
27879,1993-12-15,null,14.9,9.1,23.2,19.1,-50.8,78.3,0,22.7,4.3,1011.7
27879,1993-12-16,null,13.8,10.1,22.3,19.5,-54.6,74.5,0,29.1,4.5,1009
27879,1993-12-17,null,13.9,8.6,21.8,18.2,-55.2,77.4,3.5,17.8,3.2,1008.8
27879,1993-12-18,null,13.5,12.2,21.5,18.4,-59,74.8,0,27.4,5.2,1010.3
27879,1993-12-19,null,11,8.8,21.1,17.5,-62.8,66.1,0,31.1,5.2,1011.7
27879,1993-12-20,null,11.4,7.6,19.8,16.9,-66.5,70,0,22.9,4,1013.2
27879,1993-12-21,null,13.4,8.9,17.3,17.2,-58,80.3,13.2,8.9,1.7,1011.4
27879,1993-12-22,null,12.7,8.5,17.5,15.4,-58.7,83.9,3,16.7,2.6,1007.1
27879,1993-12-23,null,11.4,5.9,16.8,14.4,-59.4,79.1,3.5,18.5,3,1003.3
27879,1993-12-24,null,12.4,7.6,20.7,14.9,-63,72.6,0,28.3,4.3,1004.2
27879,1993-12-25,null,11.3,8,19.8,15.7,-66,70.7,0,25.9,4,1012.8
27879,1993-12-26,null,12.4,11.7,16.4,16.7,-50.4,79.7,19.5,8.7,2.3,1013.4
27879,1993-12-27,null,17.6,12,19.6,15.8,-47.6,93.9,6.1,10.2,1.3,1013.8
27879,1993-12-28,null,19.3,15.8,23.8,17.8,-51.2,91.3,0,21.8,4,1019.1
27879,1993-12-29,null,19,14.5,24.2,18.7,-55,91,0,18.8,3.4,1020.7
27879,1993-12-30,null,18.3,16,24.5,19.5,-49.9,84.3,9.4,18.9,3.7,1016.1
27879,1993-12-31,null,20.3,16.9,24.1,20.3,-48.8,91,2.5,25.2,4.8,1008.5
27879,1994-01-01,null,14.6,13.1,21.5,19,-54,76.2,0,22.3,4.4,1007.9
27879,1994-01-02,null,15.2,12.7,21.1,17.9,-58.1,79.6,0,17.5,3.6,1008.5
27879,1994-01-03,null,13.6,10.1,22.5,16.9,-62.2,74.8,0,30.7,5.3,1011.1
27879,1994-01-04,null,16.4,11.6,24.2,18.3,-56.5,79.6,11.1,27.9,5,1011.4
27879,1994-01-05,null,19.5,16.5,22.6,19.5,-52.2,94,5.5,15.8,3.8,1006.6
27879,1994-01-06,null,14,7.7,23.8,16.4,-56.2,76.7,0,30,4.7,1016.4
27879,1994-01-07,null,19.9,15.6,24.7,19.8,-60.6,93.3,0,26.2,4.3,1017.5
27879,1994-01-08,null,21,16.4,27.2,20.6,-64.7,87.5,0,29.7,5.6,1017.2
27879,1994-01-09,null,19.9,14.9,26.7,20.7,-68.6,83.7,0,30.7,5.8,1016.4
27879,1994-01-10,null,20.2,15.6,25.7,21.8,-72.3,81.8,0,25.2,4.4,1017.4
27879,1994-01-11,null,18.7,13.8,24.3,20.5,-72.4,88.6,0,17.9,3.1,1018.1
27879,1994-01-12,null,15.2,14.1,18.2,19.5,-70.4,87.5,7,6.7,1.7,1022.1
27879,1994-01-13,null,16,13.6,17.8,18.1,-71.9,94.6,5.6,8.8,1.5,1023.5
27879,1994-01-14,null,18.6,14.6,21,18.3,-68.1,92.6,5.7,12.2,2.3,1022
27879,1994-01-15,null,19.3,14.7,23.6,19.1,-71.2,89.5,0,24.2,4.5,1014.8
27879,1994-01-16,null,12.8,11.9,22.4,18.4,-75.1,74,0,27.6,5.4,1013.6
27879,1994-01-17,null,14.4,10.3,21.8,17.6,-78.4,78.7,0,24.8,3.6,1019.8
27879,1994-01-18,null,17.6,14.1,22.4,18.7,-82,85.5,0,20,3.9,1022.5
27879,1994-01-19,null,17.5,12.7,24.5,18.7,-85.4,81.8,0,28.9,5,1019.5
27879,1994-01-20,null,17.8,12.7,26.8,19.5,-88.7,83.7,0,25.7,5,1018.8
27879,1994-01-21,null,20,13.8,25.2,20.1,-91.7,93.7,0,21.3,3.6,1020.5
27879,1994-01-22,null,19.9,17.7,24.4,21.2,-94.7,83.6,0,23.6,4.1,1021.9
